class,tweet
1,rt itssongoku dont get spirit bomb lil nigga rt leanandcuisin dragonbal z trash debat want
0,rt itssongoku nigga ask hoe 
1,rt itswaltbitch meth browni
1,rt itskingwalt bruh dont rt  femal swear best friend baddest bitch 
1,rt itsmsbrenduh got kick aa class bc laugh guy call pussi black everi time drank
1,rt itsnydiamari fuck bitch make call papi 
1,rt itsyesi like damn sorri im girl hoe around sex  billion guy
1,rt  dont forget nikko dig booti rt oneshadowlov sex tape gave head bigger pussi 
0,rt ivansplash u call bitchi said act like oneso call one niggashut bitch
1,rt ivansplash guy flirt ya girl nigga nigga flirt back hoe
1,rt ivansplash gotta talk shit anoth nigga get pussi weaaak
1,rt izzetheproduc wonder whi call bitch  wonder whi call bitch 
2,rt  feb   retro 
1,rt   good girl worth  bitch
1,rt jayreidoffici check joy pain nicca imyungjay  blackkingz 
1,rt jayreidoffici jus know nicca imyungjay bkent  
2,rt jbilinovich may redneck put steak season popcorn 
1,rt jboxjohnson     sell  smoke   caresleav peopl alon 
2,rt  yank walk win 
1,rt  heelcastl hoe
1,rt jdydff know bitch befor call lovin nigga prolli fuckin
0,rt  old man white galaxi phone cuz hes fag
1,rt  pussi tote adorb jump bed litter stuck herth cat fuck annoy doe
1,rt  start wit nuttin hungri got coupl nigga bitch want
2,rt  year still firecashman yanke
1,rt jflocka need bitch bring pizza
0,rt  fox say cunt
0,rt jhazethagod nigga call bitch fight bitch naw im whomp trick feel im come
1,rt  aint nothin cut bitch 
1,rt jlewyvill  treslyon keyair angel amp femal parti promot parti promot hoe amp angel bitch 
1,rt  lmaopoor pussi 
0,rt     texa fan
1,rt jmuggaaa thekaosyatti  look love one day itll find  fuckin dese   
2,rt  thank carolina fan  flip birdsfew bottl head stick n stone may break bone aluminum zima 
1,rt johnikno nigga talk bitch day outdoorpoolparti today 
2,rt joscarjr paullemat happi birthday take spin yellow coup shutemdown 
1,rt jreynold got nigga got bitch want pnd
1,rt jrsbbq tv wrestl villain must lie select coward bulli gain unfair advantag bitch amp moan amp 
2,rt  coon classic r kelli usher classic stevi wonder princ anyth wrong 
2,rt  kickin trash golf cart yeeye   jbilinovich 
1,rt jkwest harveywordman b da pussi  min like 
1,rt jkwest harveywordman lupe fiasco retard illegitim son
1,rt jkwest dnt trust bitch think shud b bad girl club
1,rt jkwest ima buy dat bitch jump rope bitch live jumpin  conclus
1,rt  relationship doe stop hoe hoe
1,rt jaaziel bitch tell angl  rt  watch bitch take  selfi get right 
2,rt jackbpr alec baldwin mock harrisperri  cri forgiven   via 
1,rt jacksonbynum annoy cunt
0,rt jaclyndeet well mayb whore stupid ugli homeless bitch
1,rt jacobcavene  thank bitch 
1,rt jadedbypolit  velvethamm damn stupid someon need sit bitch amp explain communism 
1,rt jadelovescat cuddl tell im beauti im needi bitch
1,rt jaerawww yall bitch hit mall look new cloth need hit gym  escal cut 
1,rt jafricanflow stupid  rt westsidefle gone wife bitch let nigga lick head public
1,rt jaidtaylorl  hoe
1,rt jaiiiiibre bought hoe tomb stone sinc shes die attent  rip bitch 
2,rt   hour almost  page want slit wrist guess ill settl sleep
2,rt jakegbasedgod never go full retard
0,rt  ever see someon account think wow faggot time cant unfollow bc u cant 
1,rt   mr krab sold spongebob  cent knew hoe   shit ive 
1,rt  im bitch 
2,rt  dont luv deez  
1,rt jamesanddaniel onli call janoskian faggot janoskian
1,rt jamesblunt pick rt blackeyelin bigger twat jame blunt robin thick
1,rt jamesnasti readi rant gfs dog tear women cant handl liquor get jealous club hoe 
2,rt jamesokeefeiii denver tv air clip dig trash ghetto aurora put black mexican ballot good  
1,rt jamesyoucunt im straight grizzli whi would buy gay ass teddi bear bitch alreadi bipolar 
1,rt jamezn bitch nobodi like
1,rt jamilaahhh hoe twerkin birkin poppin coochi gucci bustin wide prada bendin loui
1,rt   ugh hes mine bitch hes mine amp mine onli babi man know amp awar  
1,rt janasiaaa shouldnt club rt pacdagoat done club saw bitch reject danc becaus man 
1,rt  appar sound like countri hick perk kentucki
1,rt  brandon dumb fat chunki whore
1,rt jaredphilli fuck bitch
1,rt jaredcarrabi mike napoli toughest son bitch ive ever known
2,rt jareerkassi charli rose coexist israel meshal occupi nation consensus decid 
1,rt jareerkassi invis celesti judg kill spew hate palestinian celebr amp politician 
1,rt  hi buy margaritasureso like way barstool show clam
1,rt jasperdolphin wanna put food bitch pussi take cool pictur dont get whi bitch dont like food pussi
1,rt jasperdolphin lol bitch act like singl post pictur nigga hahaha
1,rt jaunthegoat girl friend gotta watch bitch tryna encourag leav
1,rt jawdan faggot ever kim possibl bbm notif
2,rt jaworskimeat win brown cle clevelandfan clevelandprid clevelandbrown clevelandsport brown  
1,rt  hoe gonna hoe matter
1,rt  girl ignor text messag get bother give bitch attent
1,rt jaydokt twiterdezenut quot funni caption  nigga gotta hit side bitch 
1,rt jayiiuminati noth stop hoe go club 
1,rt jayjroc thought mansion elan crazi migo wait til boosi amp yo gotti shut bitch tonight 
1,rt jaymew eat pussyrepeat 
1,rt jayondatass girl say nobodi put em em dont nigga want bitch girlfriend fix shit
1,rt jayucci  mfz bitch sellin chicken wing amp fri
1,rt jayzoverr  next person see tweet bitch shit im unfollow 
1,rt   ghetto jeopardi shit wack 
1,rt jaydillz babi pussi tight today 
1,rt jaydillz rt hoe
1,rt jaykelz lebronvuitton  renam bitch yacht club
1,rt jayonnazar lowkey bitch one ride lowkey
1,rt    playen side niggah shit mine 
1,rt jayymfcart gotta nigga bitch pleas stay dms im tire yall taken girl
1,rt  dumb bitch
1,rt jazminejanay hoe phase
1,rt jazsmin alway ugli bitch dont like 
1,rt jazzriley cant put trust bitch
1,rt jazzriley cant trust none hoe
1,rt jazzriley hoe give lil sista eye like betta call go jump bitch 
1,rt jazzriley wat type bitch ass nigga rape innoc femal
1,rt jazzyclark hate dont care new flash bitch dont live pleas aha
1,rt jazzyblow cant never keep bitch caus put hoe
1,rt jediknightw pleas pornstar stop say fuck tight pussi
2,rt jeffduncan jsu coach omar johnson u ball u throw hit catch doesnt matter yanke 
1,rt jemapelledalila yadirasarmiento wanna know gonna go fuck shit amp go fuck bitch 
2,rt jenebramel clever rt lancemcalist watch burfict make hit mock offici throw flag 
1,rt jenetteeem choke bitch 
1,rt jennaamendolar woman yell caus im drink beer  bitch im fuck vacat
1,rt   mygirlfriendnotallowedto milkshak let hoe bring one boy yard watch 
1,rt  thought justin bieber couldnt anymor pussi get arrest canada fight person 
1,rt  well bitch biolog said rt teejustyc said  femal cant make babi togeth  
1,rt jeremyplatt yah hoe
1,rt jeromesantonio dont care much hate girl ill never call hoe bitch slut ani shit lol
1,rt jessicachasmar media matter execut behind stoprush campaign blog    
1,rt jessycaarubi swear n realest n stay littl bitch shit like
1,rt jestonael burnt pussi lip   
1,rt jesusisajerk way fuck bitch 
1,rt jesusmvela  jesusmvela  fuck pussi  exact let  nigga  talk 
1,rt jewjitsugrl    allahthefairi  tayyibn  bitch 
2,rt jewjitsugrl    allahthefairi  tayyibn  jihadi 
1,rt jewlzsantana make everi bitch feel import
1,rt   u pretti dat pussi got  thousand mile book valu fuck  
1,rt jiggyjust real tear    rt theonlyre outfit trash dyke outfit got weakkkkkkkk 
0,rt jihadistjo muslim militari honour whatsoev sub human savag slaughter unarm men women amp children 
1,rt jimnorton  wbcfredjr daddi still abus rageahol hospic make doodi diaper like good fag 
1,rt jimnorton record think dan snyder cunt hypocrisi nfl embarrass point
1,rt jimnorton sterl cunt point simpli everyon privat tape convers releas shut fuck
1,rt jimnorton onli thing irrit donald sterl cunt adam silver continu apolog
1,rt jimnorton gift shop  museum charg admiss mass grave fuck cunt disgrac
1,rt jimmccloskey hard bigger man person cunt
1,rt jimmccloskey whi doe hawkey aveng hes pussi
1,rt jimmycollinsss wesorrjam love nig
2,rt jimmysantand deme gallo pinto con carn asadita maduritoyuna milca amor
1,rt jimmysantand offic hoe shut fuck fuck chism
2,rt joanriv charli sheen star new sitcom anger manag therapist next casey anthoni owner 
1,rt joebudden back hoe tho
1,rt joebudden chillin w coupl hoe like hoe like nigga  act like hoe
1,rt joebudden cuz soon u start wackcut shit w hoe   realli
1,rt joebudden onli look like  fuck   tho
1,rt joebudden told yall side bitch w motiv power u think im sleep
1,rt joebudden wonder hoe gonna give halloween back children 
1,rt joebudden got hoe sure  find put lol
1,rt joebudden u  deal w go  got bitch line got ego
1,rt joebudden  unfair hoe get dress hoe halloween
1,rt joebudden definit bad bitch chang drastic year
1,rt joebudden nigga  even feel bitch pic without girl u fuckin get mad smh
1,rt joebudden ok gotta cut carl thoma album  call ex amp say fuck u u ruthless bitch lol
1,rt joebudden   curv realli bitch  u slept   huh smh
1,rt joebudden  hoe cuz sex befor bro lol
1,rt joebudden  hoe cuz  attain u bro
1,rt joebudden woman deal tri best make entertain bad word u entertain bitch lol
1,rt joebudden date scene wack  shit super trash
1,rt joebudden hoe gon find way wear spandex 
1,rt joebudden u famous nigga ruin game jack price pussi  michael paul budden
1,rt joebudden women america overst valu pussi
1,rt joebudden young attract success support faith man w everythingu think bring sole pussi tabl 
0,rt  jamei winston nigger
1,rt joecooltvc cant hoe say anoth girl hoe hoe cancel
2,rt  download flappi bird  minut ago alreadi delet
2,rt  top tip day  want inconspicu elbow gig  dont wear yellow jacket 
1,rt johnniego money cloth hoe car merica
1,rt johnnyfootbali saw bitch text drive roll window huck beer johnni fuckin patrol keep 
1,rt johnnyfootbali yeah tigerwood quit bitch back pop viagra get horni ass back domin hole 
2,rt johnnyfootbali yeah kaepernick might bicep like greek god dude look like conceiv probosci monkey 
1,rt johnnyfootbali yeah start flex player next week trick play catch pass flip bird smash ass 
1,rt johnydeep  bitch nigga lol
1,rt  tweet cant concentr enough read sadlook boob pussi picsmen 
2,rt joleendoreen kik group onc call parti line old charli barber alway hog call
2,rt jonhorsthoy lester parasit spider monkey  redeem qualiti ran boat amp boat attract women onli 
1,rt  money best pussi
1,rt jonnietherotten listen twitter becaus  asshol follow stupid cunt doe mean want piss 
1,rt jonnyfcknblaz porn star fanci talk profession hoe
1,rt jonnyfootbali fuck bitch get touchdown
2,rt jonyprivat chees cracker lack 
1,rt jordiiin  fuck bitch  aint 
1,rt jorgegon bitch onc curv dick 
1,rt josecanseco bitch tit
1,rt josephtheflyguy crazi girlfriend usual love longer amp got best pussi 
1,rt josephtheflyguy loyal pussi best pussi  cus u know 
1,rt josephtheflyguy bitch got real life hippo pet 
1,rt joshgiii pussi like 
2,rt joshyohetrib wrote whole game stori orpik shut ovi two night row mani mock realli 
1,rt joydo  rt  love hood bitch god help lmaoooo
1,rt jsonmytweet   bitch garbag gta  
1,rt jstkeepscrollin trash wearexci gay chris bosh joke get old
1,rt jstkeepscrollin fix car  fade hoe gone catch  pricless 
1,rt juanndacut explain girl u dont hoe 
1,rt juanndacut porn ad convinc afclick  bitch appear bed damn right ima click shit nigga
2,rt juanndacut twitter rapper dm trash link 
1,rt juanitaap lord  grammi amp bitch  std 
2,rt judahworldchamp help elimin fake injuri amp dive  post game video review dive amp give diver yellow card game 
1,rt judgmentalgay best friend hoe yaaa hunti hoe slaaaayystrang hoe trashi wrong 
1,rt juicccyray  broke hoe alway wanna argu u aint ate day u get energi 
1,rt juicedbal scare pepper spray bitchhand gentl rest fanni pack
0,rt juicysqueaki ani bitch need crowd fight clear easili influenc amp weak mind amp like commit suicid 
1,rt jukeyxo girl sit face nose goe pussi ride nose like bull shes keeper
1,rt juliesnark love ask realli hot skinni bitch theyr due
1,rt julioisurdaddi need man pussi boy
1,rt jusdontblowmyhi yall lucki dmx stop makin music id still bark hoe foo
1,rt jusguapo hoe lie olivia get bottom scandai 
1,rt justawana  bitch possess thot demon  fuck dead 
1,rt  height shit aint cute yall dumb hoe go public look like jack bean stalk  
1,rt  aint nuttin cut bitch
1,rt justcurrieon  christooshifti lol aye watch mouth like mention faggot
1,rt justdoitslow vintagemonro scari told come hous fight wont even open door  wtf scari ass hoe
1,rt justdoitrob kaaarlizzi bitch love laughlol
1,rt justdoitrob ill throw cheeseburg bitch ass
1,rt justdreaa dont splurg around hoe dont shine front bitch cus get dick like find front 
1,rt justhadthat good pussi  come smart ass mouth  amp crazi ass attitud 
1,rt justkarahn  karahn jus call futur babi lil  bitch tell world whi dont 
1,rt justleshay  justleshay said  byeeee mad bitch  come visit
1,rt justoneasian everi bug ever kill sorri   ur bitch ass came hous uninvit
2,rt justreiatabi die flappi bird  
1,rt justthistim think ive opinion bitch late glad ive stay quiet  topic swirl around 
1,rt justcallmeduh karma bitch nigga
1,rt  hoe want attent
1,rt juuman walk countri kitchen restaur order take bitch come ask tabl one  look lone
1,rt juveunit messi refus sub kid took neymar littl hobbit diva bitch
2,rt   defiant go see new planet ape 
1,rt  bring round slum yo hoe get slay
1,rt kdotduckygreen rt   lmfaooo girlfight ghetto ratchet  bitch got push play sleep  
1,rt kenyaletmeknow dont nigga want broke bitch 
2,rt khou charli strong took longhorn logo player helmet earn   
2,rt killquana hun wrong social network site    lms good morn post someth extra 
1,rt killsheredon cant handl liquor bitch cant handl
1,rt killsheredon nigga high school got shove locker thrown trash tvvitterroast
1,rt kingshamugga bitch better lie  bodi cant stomach ill fuck die
1,rt kingtunchi bitch say anyth attent 
1,rt kingtunchi fuck bad bitch gone need money lil homi
1,rt kingtunchi dont understand hoe say get money whi tf twitter childish shit bitch 
1,rt kingtunchi final realiz bitch wanna see  wanna see fall
1,rt kingtunchi make bitch fli like peter pand tho
1,rt kingtunchi need new bitch 
1,rt kingtunchi need real bitch 
1,rt kingtunchi onli fw grown hoe
1,rt kingtunchi  year hoe aint gone shit dick head
1,rt kingtunchi jd told im player one bitch
1,rt kingtunchi lol got hoe feel 
1,rt kingtunchi lol funni tho cuz everi hoe talk shit  nvm shit aint player
1,rt kingtunchi lol bitch cool sit get kill get twitter talk
1,rt kingtunchi lowkey put sum hoe map  call kingtunchi bitch 
1,rt kingtunchi bitch lol lil hoe funni
1,rt kingtunchi bitch diss gone still eat dick see check
1,rt kingtunchi hoe fuck dick turn lol fuckem tho
1,rt kingtunchi bitch play side get left middl
1,rt kingtunchi bitch aint 
1,rt  dont tell side bitch famili busi none busi
1,rt  skinni girl pussi good den mf u dont feel noth pussi   point board skinni girl
2,rt kmoqual scholen waar directi leerkrachten pest kunt u zich voorstellen hoe groot pestproblematiek onder leerlingen wel moet 
1,rt  suppos ride   got bitch ina back seat 
2,rt knegandhiespn pepper slant geniuscrazi call genius catch crazi drop blow get 
1,rt koedj cant stand stuck bitch alway got attitud reason dont know hurt yall stay tf round 
2,rt kyhoopsbuzz latest draftexpress mock draft randl  cauleystein  young  poythress  harrison twin amp dakari johnson 
1,rt kychelley gemma sure dirti bitch jax dad tri warn sonsofanarchi
1,rt kaosgunnplay  big booti hoe tig ol bitti xbox onepancak booti hoe pancak tit
